"Account Number","Suite","House Number","Street Name","Neighbourhood ID","Neighbourhood","Ward","Assessed Value","Tax Class","Garage","Assessment Class 1","Assessment Class 2","Assessment Class 3","Assessment Class % 1","Assessment Class % 2","Assessment Class % 3","Latitude","Longitude","Point Location"
"4059465",,"714","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","156000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059473",,"716","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","147000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059481",,"718","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","153500","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059499",,"720","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","149500","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059515",,"722","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","151000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059523",,"719","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","164000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059531",,"717","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","159000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059549",,"715","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","155500","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059556",,"713","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","153000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059564",,"711","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","156500","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059572",,"709","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","169000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059580",,"707","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","166500","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059598",,"705","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","147000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059614",,"703","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","149500","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059622",,"701","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","156000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059630",,"699","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","199000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059648",,"697","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","147000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059655",,"695","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","169000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059663",,"693","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","147000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059671",,"691","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","149500","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059689",,"689","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","159000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059697",,"687","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","149500","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059713",,"685","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","147000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059721",,"683","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","149500","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059739",,"681","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","144500","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059747",,"679","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","159000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059754",,"677","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","166000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059762",,"675","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","169500","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059770",,"673","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","155000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059788",,"671","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","154000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059796",,"669","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","154000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059812",,"667","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","154000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059820",,"665","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","160500","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059838",,"663","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","175500","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059846",,"661","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","160500","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059853",,"659","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","154000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059861",,"657","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","154500","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059879",,"655","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","168000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059887",,"653","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","149000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059895",,"651","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","157500","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059911",,"851","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","155000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059929",,"853","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","171500","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059937",,"855","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","158500","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059945",,"857","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","154500","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059952",,"859","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","158500","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059960",,"861","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","179000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059978",,"863","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","164000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059986",,"865","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","149000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4059994",,"867","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","152000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4060018",,"869","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","152000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"4060026",,"871","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","165000","Residential","N","RESIDENTIAL",,,"100",,,"53.57632901357068","-113.39230350026378","POINT (-113.39230350026378 53.57632901357068)"
"5144092",,"573","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","182000","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144100",,"571","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","142500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144118",,"569","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","169000","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144126",,"567","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","149500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144134",,"565","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","149500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144142",,"563","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","146500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144159",,"561","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","149500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144167",,"559","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","149500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144175",,"557","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","142500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144183",,"555","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","156500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144191",,"550","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","180000","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144209",,"548","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","141000","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144217",,"546","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","180000","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144225",,"544","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","141000","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144233",,"542","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","157500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144241",,"540","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","145000","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144258",,"538","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","144000","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144266",,"585","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","186000","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144274",,"583","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","142500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144282",,"581","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","149500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144290",,"579","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","149500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144308",,"577","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","142500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144316",,"575","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","152500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144324",,"570","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","152500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144332",,"572","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","142500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144340",,"574","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","152000","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144357",,"576","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","149500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144365",,"578","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","142500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144373",,"580","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","146500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144381",,"582","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","146500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144399",,"584","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","142500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144407",,"586","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","171500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144415",,"609","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","145500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144423",,"607","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","169000","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144431",,"605","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","169000","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144449",,"603","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","146500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144456",,"601","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","142500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144464",,"599","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","149500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
"5144472",,"597","ABBOTTSFIELD ROAD NW","2010","ABBOTTSFIELD","Métis","149500","Residential","N","RESIDENTIAL",,,"100",,,"53.575933936229035","-113.38962747098046","POINT (-113.38962747098046 53.575933936229035)"
